"1","MbaNSUEOS.2-3","D"
"2","MbaNANSW.12-14","D"
"3","MbaNTRAL.9-14","D"
"4","MbaNTRAL.10-8","D"
"5","MbaNSCAN.1-5","D"
"6","MbaNTRAL.14-1","D"
"7","MbaNANSW.5-14","D"
"8","MbaNANSW.4-13","D"
"9","SupNSSIV1TOT.CLIR","D"
"10","SaeNCALLS.GAP-500","D"
"11","MbaNTRAL.3-3","D"
"12","MbaNANSW.11-4","D"
"13","MbaNSCAN.5-3","D"
"14","SupNSSINVTOT.TEINSER","D"
"15","SaeNCALLS.SHCG-702","D"
"16","MbaNSCAN.15-3","D"
"17","SaeNOVERFLOW.HUDCAP3-605","D"
"18","SaeNCALLS.COMAIN-1001","D"
"19","SaeNCALLS.C7OGATE-500","D"
"20","MbaNTRAL.4-11","D"
"21","SaeNOVERFLOW.MIUCOM-500","D"
"22","SaeNCALLS.C7BTG54-647","D"
"23","NbrmsclstNNBRHBANSUCC.CAISM1C","D"
"24","MbaNTRAL.0-5","D"
"25","MbaNCALLS.0-9","D"
"26","SaeNCALLS.SIPME-500","D"
"27","MbaNANSW.5-9","D"
"28","SaeNCALLS.MSSPAP3-500","D"
"29","SaeNOVERFLOW.TRACO-604","D"
"30","MbaNSUEOS.0-0","D"
"31","MbaNTRALACC.14-9","D"
"32","MbaNSCAN.11-12","D"
"33","SaeNCALLS.FINAPTC-500","D"
"34","MbaNSUEOS.1-13","D"
"35","SaeNOVERFLOW.HGSDH-604","D"
"36","SaeNCALLS.COMAIN-1130","D"
"37","SaeNOVERFLOW.SHCM-604","D"
"38","SaeNOVERFLOW.HRRGAP3-604","D"
"39","MbaNSCAN.3-14","D"
"40","MbaNANSW.14-4","D"
"41","MbaNSCAN.11-14","D"
"42","SaeNOVERFLOW.MRESTAP-500","D"
"43","SaeNOVERFLOW.DQMNT-500","D"
"44","SaeNOVERFLOW.MCISS-500","D"
"45","MbaNANSW.2-10","D"
"46","MbaNCALLS.7-1","D"
"47","SaeNOVERFLOW.SHPM1-604","D"
"48","SaeNCALLS.HSDPAP-500","D"
"49","MbaNTRAL.8-9","D"
"50","SaeNOVERFLOW.UPCNPHS-500","D"
"51","MbaNSCAN.12-1","D"
"52","MbaNSUEOS.9-12","D"
"53","MbaNANSW.11-11","D"
"54","NbrmsclstNNBRHSANTOT.CALIS1C","D"
"55","MbaNTRAL.7-6","D"
"56","NbrmsclstNNBRHINASUCC.RAIND2Z","D"
"57","NbrmsclstNNBRHBANTOT.CALIS2Z","D"
"58","MbaNTRALACC.2-5","D"
"59","MbaNCALLS.10-12","D"
"60","MbaNTRAL.6-4","D"
"61","SaeNOVERFLOW.SHSF-701","D"
"62","SaeNOVERFLOW.SHTRI-948","D"
"63","SaeNOVERFLOW.HUDEXAP-500","D"
"64","MbaNCALLS.2-15","D"
"65","MbaNCALLS.15-14","D"
"66","MbaNCALLS.14-15","D"
"67","NbrmsclstNNBRHSANSUCC.CALIS2Z","D"
"68","MbaNCALLS.0-15","D"
"69","MbaNTRALACC.5-4","D"
"70","MbaNANSW.2-0","D"
"71","MbaNANSW.6-12","D"
"72","NbrmsclstNNBRHBANSUCC.CAISM2C","D"
"73","MbaNTRAL.7-3","D"
"74","MbaNCALLS.12-5","D"
